Feature ID,Domain,Phylum,Class,Order,Family,Genus,species
697d78e1dca6c58ada179f791bef6bd2,Archaea,Halobacterota,Halobacteria,Halobacterales,Halomicrobiaceae,Halapricum,uncultured_archaeon
51ce50b6e38a70c46082a83b4f5dff23,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,uncultured_Verrucomicrobia
5aec244cd45f2f9ec82c7a0db9d89743,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
9ea455d16632633f10b259148c60880d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
8350b37317f86595468e5102556a34e1,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
6c59d5024f2f9e4da38b4c50c77a9f7b,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,uncultured_bacterium
c016012ce8d94e1b84e51b8ace21da18,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,uncultured,uncultured_Alphaproteobacteria
0127acb52f146d62e438cc3c46bc240f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
0e0e85cc33dd2c086893aa2912ae1e6f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned
17293345e3195df4c75e96846eaff7e3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6cfa9eb11793747a6e081030ef5ebc0e,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Terriglobus,uncultured_bacterium
40a0cc5abde093da8a0c8f547922d523,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
da8f2857f284942ac200d74c3603c4d3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned
de8ccb5b1165eca0a34265e0846dda9a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
51c9553d3fbdd3d9b2489b98cba8a164,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,Unassigned
f7b931bb13c1fe7a40b005f3e9aa590a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned
1b327bc3a0edab71d72b4ecbbad91da8,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a6e12e3d9630ec54ca31136b1557856c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned
24ef008b3431a0c63793ef0d8c9c0cd5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Devosia_limi
e8e819037ad5bd4203d87d0049ea4eab,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,uncultured_Acidobacteriales
b9f8bc52aed2a65de58128ba22fb658e,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Unassigned
e88d2d1dfa2949805d4fdea38601bc6d,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,uncultured,metagenome
63a1790eea0fb9d497d5f3efa8922bfa,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned
2e35501e31e564a14d2b217041a82a47,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Unassigned
d29297b6f7765a4dde383a8ca3e57206,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Coccomyxa_viridis
3a59e9a5c0b543590825780517035e81,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned
a47dc9e35972071b0c985d4bd922108e,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Unassigned
ae52c76404c3c88e0867cf7ca49da276,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0337db652605aef7931179aa9195be92,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,ZOR0006,uncultured_bacterium
39987a92b2a2700148080a276ef8d099,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned
76d212d457bd6939c0920e70d331c6a7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
61cdfe787b976bcddf384b1713115838,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Unassigned
9b426247ecb3b038c196321af8d54a55,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Unassigned
b9914638fb680b8f141a2f9586e532be,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,Unassigned
667e6d6a2ed046f83be268f9ee8b592d,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Unassigned,Unassigned
662befd96dbf1b0e238c7f90cf4bef24,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Phyllobacterium,Unassigned
47df4aa03cc5310fe72a07a6267aa352,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unassigned
eb56d35749d96f3842fb6860e28a0a88,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned,Unassigned
51d864fe9d41f59f3d46ddf6119f534b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Devosia_limi
75cba6923835ff7f4a39609b8eacf3eb,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,Unassigned
73d4299000fc9eee6cbe1b68e17114c4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Unassigned,Unassigned
4b8e2165cca24e8842c663570d9e3a7b,Bacteria,Actinobacteriota,Actinobacteria,PeM15,PeM15,PeM15,Unassigned
4377ace8e06c725fc58d9c60d40496f5,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
d3fa05f26e56f19960900c46c8dee463,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,bacterium_815Y
68b5c117c5447929ffde57e513e64811,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Watanabea_reniformis
b337ad616357a98542dbe0f0ffecc51a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4471f6adbbf6bf946b86733efce7977d,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Unassigned,Unassigned
bb3c4fe52a6d780b487fbe02ca567a7a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned,Unassigned
ac1228784affa1b67de13dc9d7b1da88,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,uncultured_soil
4943790284825952986e062a9c8fb7cc,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned
f71fc50b9c00a04c96ea68658401085d,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Unassigned,Unassigned
8d446d71f62d656d878b37aca1fdba5f,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Coccomyxa_viridis
dd4b0bd513692559b8920e9f65eae9d6,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_sludge
03949591036dd8fe14473b78f21898d6,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
af99b4fd82a2fefb1338c4ff27bfb68e,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Unassigned
12f1e2fc92c99fe6c47b3b821ab5b02c,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Vaucheria_litorea
157a7c6518a3b3e70daf62add4531002,Bacteria,Proteobacteria,Gammaproteobacteria,WD260,WD260,WD260,uncultured_bacterium
5a7d8a959ea772e750892129a8dc8694,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,uncultured_bacterium
9bcb67346a2d2bb7bcb782abd5bb7d74,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,Unassigned
64f492ec6b9e8b403da78549ccbed38c,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus_ruber
6b06dd42ab55d7725b0584af3160559e,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b50c8a5f1e7cf2c24119d4a9f089b5d0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned
ab7389eabd615226f86d8b0566e74281,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unassigned
3829d6157e47a123761d72e3da67923e,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Unassigned,Unassigned
e15206914527c772cf7ade98644a17b9,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned
3f1d8365fd54a6e1b415239f5ce7fc38,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
143c53cd307b40bab1c9b491fee80217,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaeraceae,Unassigned
c4cc0fbad36340578cd369f294006581,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
8a627d3731c7831b6383ebb2724ddf6f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassigned,Unassigned
10fd3f0bec9c322bafe9bc94b4254097,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter,Unassigned
48a556c5b6dabd61b1c42265697ff6dd,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,uncultured_Clostridia
418897c8ec4a1d7098a7a4a36b674049,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,uncultured_bacterium
00199cd32714c6c9e639c0ca96fd3ab7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,uncultured,uncultured_endolithic
96562794faf8fa6f5ab4d70d65c09476,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned
c1469619e3d91e2c1c4adc325348d62a,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,Oligoflexus,Thymallus_thymallus
ebff626135e77f8383884214673ba170,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,Unassigned
784fa59659dab517cd9a28d20c06b2ef,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassigned,Unassigned
3569146768850c00b07a48eebd421a5b,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Coccomyxa_viridis
b1b5aed86c237f136db7d035ff9804f4,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Unassigned,Unassigned
fbdad07b6682941915b97828481361ee,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_cheonhonense
03c6755293fbe304117520ab6a491d0d,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_actinobacterium
fa18aca208ad391042ec46d589ce2381,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,metagenome
e500df3b40480c59822bd0c0a9ba56c6,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Protochlamydia,Candidatus_Protochlamydia
351c6368c4d75951056e03637ce5ff87,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Symbiochloris_handae
d19c50013448669e48f3265c8d1f8e3e,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,Unassigned
80c9682344c9e0551ec6b145d50a07b4,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
872ab7f0dbfcaa5370ce1f17de876cf8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,1174-901-12,Rhizobiales_bacterium
7a9d62ffdc329e85856b8dbab8b18dd1,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
09114a88243e296df09abfe47467a50a,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Unassigned,Unassigned
6a407fd210b0f3b193aee01c2063139e,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned
f06fe9a4dec8c382ca0577faf1afcce5,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Unassigned
68aedb00ac1e0388827c75be808a95d3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Unassigned
d7cb9e8fb6fc538f5013273420f8a4c4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
5c0d8e7bbc7d52b4d0dc8669621280b9,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Unassigned,Unassigned
e6ef27c4586df273089dd3724feb066f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,uncultured_Rhodobium
e3620a87443a142150a1b20a237c48a2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Unassigned
074a3230a795a08d62c858005181f989,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned
e6d96e02b77ba784968dd07e7d16fd32,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Unassigned
c1a919c0a7f5072418d76d102ba6f037,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,uncultured_Prosthecobacter
3f1686e3c2aa7b678d716f8bb93de58d,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Unassigned
480a39f55b20210834f60f886323782c,Archaea,Halobacterota,Halobacteria,Halobacterales,Halomicrobiaceae,Natronomonas,Natronomonas_sp.
18fac040444097076e29d98fa7bd616d,Bacteria,Firmicutes,Bacilli,Unassigned,Unassigned,Unassigned,Unassigned
6389a9599ae17ce6e887a4e164f6d972,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
f85d02950a47b0014504356f349308e6,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Unassigned
6f7f40fbf8935ba6ab333046ea85f4de,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8068ed40bc04e3bfe74c4e36b22a021a,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Unassigned
ac8091cd571bfe8285f65579d0ae44b6,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Acetobacteraceae_bacterium
83528ef27cffa47f68e967b80bb8a7a5,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
c0777f1678803e2b777eb9e6077eaebe,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,metagenome
14c86c38b091a2ad4b5370353278ef2a,Bacteria,Firmicutes,Bacilli,RsaHf231,RsaHf231,RsaHf231,bacterium_PM5-3
eaf93e9dc8b748505c9b5250ba4910a8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
05877a4b1c31bb221f27ec9cb6af5140,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Phreatobacter,Unassigned
5cfb992bd0f26fd6138eb8edd320bf4e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Kaistiaceae,Kaistia,uncultured_bacterium
a6448e254004bf0bac04543be2a18c98,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Unassigned,Unassigned,Unassigned
6facad0e3c257e188374799b9e2790d9,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,Unassigned
1c06fdb891e34a530bf9f1a67c07cb18,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured,metagenome
24906fd1af05270073f23b42441a6b6c,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Unassigned
43561d98c3d99e83d392cbfb0f4bd947,Bacteria,Dependentiae,Babeliae,Babeliales,UBA12409,UBA12409,uncultured_bacterium
d69abb6ea1e94ea8fbfc1fabcf41a92e,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned
4bed695d6a9a3d3b400b44ae0435de3e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Unassigned
30c556e414cb71cbebe1c1a7abb4eba7,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f77aaa8eb40ceff6b227d7fd45bcd85e,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Chlamydomonas_reinhardtii
a6178d7e00e90bb496834f525305a61d,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus,Unassigned
fd0e3dfc373f1b085e28d4f38797a89b,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,uncultured_soil
993dea01666c300539b45f2dbebcc45c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned
ec7e3f60bd8d8b8b318dcd98a165ad32,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b04950f0b93a4c10f3aab66e4a6e05c0,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Unassigned,Unassigned,Unassigned
ac6e41a83a4ad9ecbec623934845d4b6,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,Unassigned
58a8b01e2364990502e05895b88ed2fb,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unassigned,Unassigned
00e20ba458fe869bd2d5665f453b639e,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,metagenome
11a5c05233f9ff32109e3bc55e78d548,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Unassigned,Unassigned
2879fbf135f0da15e5bec1f775190a6b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
dfd25005b7902a73578a17eb9ae6413c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,Unassigned
21fcc8d1dc7c55b260042d993d05ccb7,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Chlamydiaceae,Chlamydiaceae,metagenome
f8a72f0e31c17d7bf73c642dd8786c7f,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,Unassigned
e50a93a87a9dd27494753806f6a03986,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
24fc7a8df2d94a41dbef04bad63811b6,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
2148eff149e031e26959961fa9ac7a5c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
c60cddffba563e01f7d21069ecd6c18b,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Unassigned,Unassigned
781aa2232de23f7f7fe5da5efedeb69b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Unassigned,Unassigned
5286d2ee7cd95d149db60d5ff3c25e3b,Bacteria,Firmicutes,Clostridia,Unassigned,Unassigned,Unassigned,Unassigned
31618bebe56b030a2c5b0cbaf34f877a,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriales,Cardiobacteriales,uncultured_bacterium
14a72f84e59518408473c7e69e407bad,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Unassigned
ac66c55e329708c5c4221d345bbf6980,Bacteria,Actinobacteriota,Actinobacteria,PeM15,PeM15,PeM15,Unassigned
f38cbb693ef9b33752c35f9b34d0d78f,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
bb00af8df7ce79d35aae194032ef3fa9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,Rs-D38_termite_group,uncultured_bacterium
5a4f7c035a3ecebcf2655325001bec4b,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
740ed4d1438739b11010743e8dd46454,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,uncultured_bacterium
aee75016fef62d47795229a845b05d9e,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,metagenome
79fa86e02fdb4ca53cbc5c20f4ce7f60,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,Unassigned
62d6d99786858d096cfee6d3c2a27d35,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Unassigned
d89db3db8933d268bc47340b6ab84eaa,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned
f2d6303772b9703400a442cc3a739a70,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,Unassigned
6c12549ccdc1ef578471835b4cd0ee10,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_bacterium
41eb4e415797f0abdff3d9d558341316,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Unassigned
c5c2783010fd3a7df6a51abfd1cf8499,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
68556b964d7ee2d5619e8971658183a8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned
19a53938b5298779bc03862cff2be46d,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,Unassigned
d109e92c32984fda757facd2049141d3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
2969f2547a69f25d5298d4f597b326d3,Bacteria,Firmicutes,Bacilli,Exiguobacterales,Exiguobacteraceae,Exiguobacterium,Unassigned
a903cb08b18566ae3b521ff8d097e5ae,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,Unassigned
ed480d191c01a8dd93f238210fa00db7,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,agricultural_soil
5faab5a4edcdfbf46fe07bbd7ef77fc5,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,Unassigned
7c56dc2bed65622f88b1f4d50127dd23,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned
245b2aa3f0304ce3a64102493b4261a1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Emticicia,Unassigned
19cd2dd342517b0d38f302cb09f5a81a,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,uncultured_planctomycete
72d8b542ba9b13c15a899e676928db93,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,uncultured_planctomycete
f51d5d718cfa0d919ef617d29f3a73cc,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,uncultured_bacterium
7780d45c80c2cf5ffdfa07684a73a8ff,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_Planctomycetaceae
e34ebf2e44b09dac4048fb98726a584a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Unassigned
ae9878857ee196e80d50a93308c45c04,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Unassigned
db9fae4c67eb5d1d963eb16b1d5afee6,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,uncultured,uncultured_bacterium
e0aa45b86f08cfe95ff80ba126f84904,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidiphilium,uncultured_bacterium
1875785c29204459f8da99352dbcf301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Unassigned,Unassigned,Unassigned
1d2aeb2d444f8ac64f55766cade27a29,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured,uncultured,metagenome
59fb34548e8e72af8acec63011fdc56b,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Unassigned
bea0a301bba8e9a6620e375d5c388e33,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,uncultured,uncultured_bacterium
c3f8b3bcf4aaf0864acb031e5c5eb78b,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,uncultured_bacterium
e4cd1e3685b1b509db2d09a18197ec70,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
94eacd19ad98499dee028959f372d2ee,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a260ae618d62aa5c16b5f04fefa330d4,Bacteria,Firmicutes,Bacilli,RsaHf231,RsaHf231,RsaHf231,Unassigned
